날짜,시군구명,발생건수(건),이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
2023-06-07,강북구,174,0.0128,0.0569,0.39,0.0021,37.0,20.0
2023-06-07,도봉구,182,0.0124,0.0526,0.54,0.0028,38.0,22.0
2023-06-07,노원구,203,0.0131,0.0559,0.38,0.0024,34.0,20.0
2023-06-07,은평구,264,0.0121,0.0518,0.48,0.0025,39.0,24.0
2023-06-07,서대문구,134,0.0123,0.0567,0.4,0.002710473684210526,35.0,20.0
2023-06-07,마포구,125,0.0132,0.0581,0.37,0.0028,28.0,19.0
2023-06-07,양천구,176,0.0113,0.0512,0.35,0.0024,26.0,15.0
2023-06-07,강서구,208,0.0108,0.0588,0.38,0.0023,34.0,17.0
2023-06-07,구로구,170,0.0071,0.0466,0.3,0.0018,26.0,13.0
2023-06-07,금천구,87,0.0138,0.0485,0.39,0.003,31.0,19.0
2023-06-07,영등포구,136,0.0159,0.0552,0.36,0.0026,30.0,17.0
2023-06-07,동작구,191,0.011,0.0564,0.32,0.0023,30.0,18.0
2023-06-07,관악구,171,0.014,0.0549,0.4,0.0026,34.0,19.0
2023-06-07,서초구,175,0.0124,0.0508,0.33,0.0026,38.0,18.0
2023-06-07,강남구,209,0.0147,0.0537,0.33,0.0029,32.0,20.0
2023-06-07,송파구,249,0.0197,0.0528,0.36,0.0022,37.0,21.0
2023-06-07,강동구,212,0.0113,0.0465,0.31,0.0022,35.0,20.0
2023-06-08,종로구,54,0.0132,0.043,0.41,0.0028,18.0,8.0
2023-06-08,중구,64,0.0152,0.0371,0.4,0.0025,16.0,11.0
2023-06-08,용산구,73,0.0136,0.0439,0.39,0.003,21.0,13.0
2023-06-08,성동구,93,0.0148,0.0407,0.34,0.0024,20.0,11.0
2023-06-08,광진구,137,0.0127,0.0395,0.36968151147098516,0.0024,21.0,12.0
2023-06-08,동대문구,140,0.0121,0.0433,0.38,0.0029,21.0,11.0
2023-06-08,중랑구,173,0.017,0.0391,0.34,0.0023,21.0,13.0
2023-06-08,성북구,117,0.0144,0.0415,0.42,0.0021,24.0,12.0
2023-06-08,강북구,115,0.0101,0.0462,0.36,0.0021,22.0,12.0
2023-06-08,도봉구,167,0.01,0.0373,0.6,0.003,29.0,19.0
2023-06-08,노원구,159,0.0127,0.0434,0.38,0.0025,23.0,13.0
2023-06-08,은평구,219,0.0111,0.0437,0.49,0.0025,20.0,13.0
2023-06-08,서대문구,98,0.011,0.0418,0.39,0.002710473684210526,20.0,12.0
2023-06-08,마포구,90,0.0133,0.0457,0.36,0.0028,18.0,11.0
2023-06-08,양천구,154,0.0117,0.045,0.38,0.0026,18.0,10.0
2023-06-08,강서구,150,0.011,0.0463,0.37,0.0025,19.0,9.0
2023-06-08,구로구,152,0.0092,0.0395,0.3,0.0023,13.0,5.0
2023-06-08,금천구,67,0.0114,0.0353,0.39,0.003,21.0,12.0
2023-06-08,영등포구,110,0.0137,0.0439,0.36,0.0026,17.0,8.0
2023-06-08,동작구,158,0.0102,0.0455,0.3,0.0023,18.0,10.0
2023-06-08,관악구,157,0.0119,0.0441,0.36,0.0026,21.0,11.0
2023-06-08,서초구,159,0.0131,0.0413,0.3,0.0026,22.0,10.0
2023-06-08,강남구,186,0.0149,0.0428,0.33,0.003,20.0,11.0
2023-06-08,송파구,210,0.0138,0.0423,0.36,0.0023,23.0,12.0
2023-06-08,강동구,168,0.0121,0.035,0.34,0.0024,21.0,13.0
2023-06-09,종로구,33,0.016,0.06,0.42,0.0028,22.0,10.0
2023-06-09,중구,63,0.0201,0.0507,0.41,0.0025,21.0,14.0
2023-06-09,용산구,74,0.0164,0.0633,0.41,0.0029,28.0,17.0
2023-06-09,성동구,98,0.0169,0.0598,0.36,0.0025,24.0,14.0
2023-06-09,광진구,134,0.0184,0.0573,0.35,0.0025,24.0,11.0
2023-06-09,동대문구,120,0.0159,0.0568,0.41,0.0029,24.0,12.0
2023-06-09,중랑구,172,0.0171,0.0556,0.35,0.0023,21.0,12.0
2023-06-09,성북구,133,0.0186,0.055,0.45,0.002,23.0,12.0
2023-06-09,강북구,129,0.0071,0.0541,0.38,0.0019,12.0,3.0
2023-06-09,도봉구,142,0.0123,0.059,0.54,0.0027,20.0,10.0
2023-06-09,노원구,191,0.015,0.0537,0.39,0.0024,20.0,10.0
2023-06-09,은평구,206,0.0063,0.0489,0.51,0.0027,18.0,14.0
2023-06-09,서대문구,132,0.015,0.0579,0.39,0.0022,24.0,12.0
2023-06-09,마포구,80,0.0196,0.0628,0.41,0.0028,26.0,16.0
2023-06-09,양천구,141,0.0162,0.0625,0.42,0.0028,27.0,17.0
2023-06-09,강서구,158,0.0115,0.0632,0.39,0.0025,25.0,12.0
2023-06-09,구로구,143,0.0128,0.0542,0.32,0.0024,23.0,12.0
2023-06-09,금천구,54,0.015,0.0519,0.39,0.0029,28.0,16.0
2023-06-09,영등포구,111,0.0129,0.0518,0.35,0.0024,18.0,9.0
2023-06-09,동작구,168,0.0131,0.0611,0.34,0.0023,25.0,14.0
2023-06-09,관악구,149,0.0168,0.0628,0.41,0.0026,29.0,16.0
2023-06-09,서초구,140,0.017,0.0588,0.32,0.0027,26.0,13.0
2023-06-09,강남구,183,0.0181,0.0596,0.35,0.0029,24.0,14.0
2023-06-09,송파구,220,0.0181,0.0601,0.4,0.0023,27.0,14.0
2023-06-09,강동구,160,0.0142,0.0489,0.36,0.0024,22.0,12.0
2023-06-10,종로구,29,0.0142,0.0647,0.45,0.0032,31.0,17.0
2023-06-10,중구,39,0.0173,0.0581,0.42,0.0026,28.0,19.0
2023-06-10,용산구,44,0.0175,0.0634,0.47,0.0031,35.0,23.0
2023-06-10,성동구,81,0.0171,0.0607,0.39,0.0026,33.0,21.0
2023-06-10,광진구,99,0.016,0.0588,0.38,0.0025,32.0,19.0
2023-06-10,동대문구,74,0.0157,0.0621,0.43,0.0031,35.0,22.0
2023-06-10,중랑구,118,0.0173,0.0562,0.38,0.0023,32.0,21.0
2023-06-10,성북구,85,0.0184,0.0539,0.51,0.0021,37.0,20.0
2023-06-10,강북구,87,0.0115,0.0577,0.41,0.0022,34.0,20.0
2023-06-10,도봉구,104,0.015,0.0536,0.59,0.0027,32.0,19.0
2023-06-10,노원구,106,0.0143,0.0577,0.42,0.0026,31.0,20.0
2023-06-10,은평구,148,0.0113,0.0657,0.6,0.0027,37.0,23.0
2023-06-10,서대문구,78,0.0116,0.0668,0.46,0.0023,31.0,18.0
2023-06-10,마포구,66,0.0153,0.0698,0.44,0.0029,33.0,21.0
2023-06-10,양천구,79,0.0129,0.0681,0.44,0.0028,35.0,22.0
2023-06-10,강서구,117,0.0116,0.0661,0.45,0.0026,36.0,21.0
2023-06-10,구로구,59,0.0108,0.0581,0.34,0.0025,30.0,18.0
2023-06-10,금천구,37,0.0121,0.0609,0.43,0.0032,33.0,21.0
2023-06-10,영등포구,79,0.0165,0.0673,0.43,0.0028,33.0,19.0
2023-06-10,동작구,124,0.012,0.069,0.37,0.0025,31.0,15.0
2023-06-10,관악구,106,0.0142,0.0704,0.45,0.0028,37.0,22.0
2023-06-10,서초구,97,0.0146,0.0636,0.36,0.0027,33.0,19.0
2023-06-10,강남구,141,0.0195,0.0593,0.39,0.003,33.0,21.0
2023-06-10,송파구,163,0.0172,0.0628,0.43,0.0025,36.0,22.0
2023-06-10,강동구,119,0.0145,0.0502,0.38,0.0024,31.0,20.0
2023-06-11,종로구,6,0.007,0.0611,0.36,0.0024,17.0,10.0
2023-06-11,중구,1,0.0089,0.0549,0.35,0.0022,17.0,12.0
2023-06-11,용산구,2,0.008,0.0524,0.38,0.0026,19.0,14.0
2023-06-11,성동구,13,0.0086,0.0587,0.31,0.0024,21.0,13.0
2023-06-11,광진구,5,0.0083,0.0575,0.32,0.0025,21.0,12.0
2023-06-11,동대문구,28,0.0073,0.0597,0.36,0.0027,21.0,14.0
2023-06-11,중랑구,20,0.0112,0.0519,0.3,0.002,21.0,13.0
2023-06-11,성북구,12,0.0088,0.0556,0.44,0.0019,20.0,12.0
2023-06-11,강북구,8,0.0051,0.0529,0.34,0.002,22.0,13.0
2023-06-11,도봉구,2,0.0058,0.0507,0.55,0.0025,17.0,12.0
2023-06-11,노원구,4,0.0081,0.0511,0.36,0.0023,20.0,13.0
2023-06-11,은평구,15,0.0042,0.054,0.53,0.0022,18.0,14.0
2023-06-11,서대문구,5,0.0068,0.0629,0.41,0.0019,19.0,10.0
2023-06-11,마포구,2,0.0109,0.0628,0.38,0.0025,22.0,14.0
2023-06-11,양천구,5,0.0096,0.0601,0.4,0.0025,22.0,14.0
2023-06-11,강서구,25,0.0084,0.0592,0.44,0.0022,24.0,15.0
2023-06-11,구로구,5,0.0075,0.0521,0.31,0.0022,17.0,13.0
2023-06-11,금천구,2,0.009,0.0477,0.39,0.0028,25.0,14.0
2023-06-11,영등포구,1,0.0108,0.0606,0.37,0.0024,21.0,12.0
2023-06-11,동작구,3,0.0088,0.0589,0.32,0.0022,22.0,15.19673855865334
2023-06-11,관악구,11,0.0109,0.0589,0.41,0.0025,24.0,14.0
2023-06-11,서초구,16,0.0106,0.0565,0.33,0.0026,19.0,12.0
2023-06-11,강남구,17,0.0107,0.0575,0.32,0.0029,22.0,15.0
2023-06-11,송파구,23,0.0098,0.061,0.37,0.0022,24.0,14.0
2023-06-11,강동구,13,0.0075,0.046,0.32,0.0021,20.0,12.0
2023-06-12,종로구,45,0.0172,0.0508,0.47,0.0032,26.0,14.0
2023-06-12,중구,57,0.0194,0.0466,0.42,0.0028,23.0,17.0
2023-06-12,용산구,92,0.0214,0.05,0.47,0.0033,32.0,20.0
2023-06-12,성동구,131,0.0202,0.0487,0.4,0.0029,28.0,18.0
2023-06-12,광진구,168,0.019,0.0432,0.41,0.0027,29.0,16.0
2023-06-12,동대문구,149,0.0163,0.0509,0.44,0.0032,30.0,19.0
2023-06-12,중랑구,228,0.0205,0.042,0.35,0.0023,30.0,19.0
2023-06-12,성북구,168,0.018,0.0449,0.45,0.0022,31.0,18.0
2023-06-12,강북구,175,0.0109,0.0452,0.39,0.0023,29.0,17.0
2023-06-12,도봉구,195,0.0129,0.0437,0.55,0.0027,27.0,17.0
2023-06-12,노원구,233,0.0164,0.0409,0.42,0.0026,28.0,17.0
2023-06-12,은평구,247,0.0135,0.0359,0.6,0.0027,30.0,20.0
2023-06-12,서대문구,169,0.0163,0.0475,0.48,0.0024,28.0,16.0
2023-06-12,마포구,117,0.019,0.054,0.43,0.0033,29.0,18.0
2023-06-12,양천구,176,0.0175,0.0519,0.45,0.003,30.0,20.0
2023-06-12,강서구,231,0.0143,0.0369,0.46,0.0024,33.0,21.0
2023-06-12,구로구,179,0.0144,0.0466,0.34,0.0028,29.0,16.0
2023-06-12,금천구,100,0.0178,0.0403,0.41,0.0033,31.0,18.0
2023-06-12,영등포구,143,0.0199,0.0533,0.42,0.003,28.0,17.0
2023-06-12,동작구,264,0.0169,0.0519,0.36,0.0026,26.0,18.0
2023-06-12,관악구,184,0.02,0.0533,0.44,0.0031,32.0,18.0
2023-06-12,서초구,191,0.0221,0.0424,0.35,0.0029,27.0,16.0
2023-06-12,강남구,247,0.0223,0.0492,0.41,0.0033,30.0,19.0
2023-06-12,송파구,281,0.0225,0.0475,0.45,0.0025,34.0,20.0
2023-06-12,강동구,197,0.0186,0.0342,0.4,0.0026,30.0,18.0
2023-06-13,종로구,43,0.0153,0.0507,0.41,0.0031,23.0,12.0
2023-06-13,중구,61,0.0176,0.0455,0.38,0.0027,21.0,15.0
2023-06-13,용산구,49,0.0171,0.0468,0.42,0.0033,29.0,19.0
2023-06-13,성동구,87,0.0165,0.0513,0.34,0.0028,26.0,14.0
2023-06-13,광진구,129,0.0149,0.0493,0.41,0.0027,27.0,14.0
2023-06-13,동대문구,130,0.0136,0.0525,0.38,0.0031,27.0,16.0
2023-06-13,중랑구,173,0.0168,0.0484,0.29,0.0024,25.0,16.0
2023-06-13,성북구,122,0.0174,0.0407,0.43,0.0022,31.0,18.0
2023-06-13,강북구,109,0.0083,0.0533,0.35,0.0022,25.0,14.0
2023-06-13,도봉구,151,0.0106,0.051,0.48,0.0027,24.0,15.0
2023-06-13,노원구,165,0.0166,0.0323,0.4,0.0026,27.0,16.0
2023-06-13,은평구,198,0.0121,0.048,0.4,0.0027,26.0,14.0
2023-06-13,서대문구,106,0.0148,0.0479,0.4,0.0023,24.0,13.0
2023-06-13,마포구,91,0.0173,0.0516,0.38,0.0031,25.0,15.0
2023-06-13,양천구,152,0.014,0.0512,0.39,0.0027,24.0,14.0
2023-06-13,강서구,192,0.0159,0.0486,0.41,0.0031,29.0,15.0
2023-06-13,구로구,133,0.0115,0.0443,0.3,0.0024,24.0,10.0
2023-06-13,금천구,74,0.0169,0.0383,0.4,0.0036,30.0,18.0
2023-06-13,영등포구,111,0.0164,0.0507,0.37,0.0026,23.0,13.0
2023-06-13,동작구,135,0.012,0.0566,0.32,0.0026,23.0,14.0
2023-06-13,관악구,133,0.0149,0.055,0.38,0.0028,26.0,14.0
2023-06-13,서초구,137,0.0153,0.0489,0.31,0.0028,30.0,15.0
2023-06-13,강남구,183,0.0178,0.0516,0.33,0.0031,26.0,16.0
2023-06-13,송파구,214,0.0172,0.0542,0.39,0.0026,28.0,17.0
2023-06-13,강동구,155,0.0143,0.0419,0.35,0.0026,26.0,16.0
2023-06-14,종로구,40,0.0173,0.0452,0.47,0.0029,25.0,15.0
2023-06-14,중구,39,0.0201,0.0424,0.41,0.0025,23.0,17.0
2023-06-14,용산구,61,0.0198,0.0511,0.45,0.0029,29.0,21.0
2023-06-14,성동구,71,0.0182,0.0484,0.37,0.0029,27.0,17.0
2023-06-14,광진구,119,0.0158,0.0501,0.4,0.0026,28.0,16.0
2023-06-14,동대문구,102,0.0172,0.0487,0.42,0.003,29.0,19.0
2023-06-14,중랑구,156,0.0181,0.0454,0.28,0.0021,29.0,18.0
2023-06-14,성북구,90,0.0159,0.0291,0.41,0.002,30.0,17.0
2023-06-14,강북구,111,0.0093,0.0501,0.36,0.0021,26.0,17.0
2023-06-14,도봉구,155,0.0127,0.0475,0.52,0.0026,28.0,18.0
2023-06-14,노원구,187,0.0158,0.0497,0.39,0.0026,27.0,18.0
2023-06-14,은평구,201,0.0107,0.0427,0.44,0.0024,28.0,19.0
2023-06-14,서대문구,100,0.0145,0.0451,0.43,0.002,30.0,18.0
2023-06-14,마포구,73,0.017,0.0498,0.39,0.0028,27.0,18.0
2023-06-14,양천구,93,0.0159,0.0476,0.41,0.0026,30.0,19.0
2023-06-14,강서구,137,0.0158,0.0457,0.43,0.0027,31.0,19.0
2023-06-14,구로구,124,0.014,0.0405,0.33,0.0022,32.0,20.0
2023-06-14,금천구,64,0.0176,0.0134,0.43,0.0032,31.0,19.0
2023-06-14,영등포구,122,0.0212,0.0448,0.39,0.0025,27.0,17.0
2023-06-14,동작구,136,0.0155,0.0231,0.36,0.0026,30.0,19.0
2023-06-14,관악구,149,0.0203,0.0464,0.43,0.0029,34.0,20.0
2023-06-14,서초구,125,0.0191,0.045,0.34,0.0027,32.0,21.0
2023-06-14,강남구,175,0.0218,0.0469,0.39,0.003,29.0,19.0
2023-06-14,송파구,179,0.0232,0.0507,0.43,0.0024,30.0,19.0
2023-06-14,강동구,137,0.0171,0.0416,0.38,0.0025,28.0,18.0
2023-06-15,종로구,31,0.0161,0.0493,0.43,0.003,25.0,16.0
2023-06-15,중구,57,0.0192,0.0406,0.41,0.0026,24.0,17.0
2023-06-15,용산구,58,0.0223,0.0493,0.48,0.0033,34.0,25.0
2023-06-15,성동구,70,0.019,0.0472,0.37,0.0028,28.0,18.0
2023-06-15,광진구,112,0.0167,0.0486,0.42,0.0028,29.0,18.0
2023-06-15,동대문구,107,0.0139,0.051,0.4,0.003,29.0,19.0
2023-06-15,중랑구,175,0.0159,0.0374,0.26,0.002,22.0,15.0
2023-06-15,성북구,98,0.0161,0.0436,0.47,0.002,29.0,17.0
2023-06-15,강북구,116,0.0079,0.0498,0.35,0.002,27.0,17.0
2023-06-15,도봉구,149,0.0097,0.0514,0.54,0.0026,26.0,16.0
2023-06-15,노원구,145,0.0129,0.0475,0.36,0.0026,26.0,18.0
2023-06-15,은평구,208,0.0103,0.0456,0.46,0.0026,30.0,20.0
2023-06-15,서대문구,90,0.0145,0.0475,0.44,0.002,28.0,16.0
2023-06-15,마포구,97,0.0187,0.0491,0.42,0.0032,28.0,19.0
2023-06-15,양천구,160,0.0192,0.0436,0.44,0.0031,32.0,22.0
2023-06-15,강서구,168,0.0233,0.0157,0.46,0.0025,33.0,19.0
2023-06-15,구로구,151,0.0168,0.0375,0.34,0.0025,36.0,23.0
2023-06-15,금천구,71,0.0179,0.0382,0.43,0.0034,36.0,23.0
2023-06-15,영등포구,98,0.0231,0.0434,0.43,0.003,30.0,19.0
2023-06-15,동작구,163,0.0182,0.0417,0.38,0.0028,31.0,21.0
2023-06-15,관악구,140,0.0232,0.0422,0.46,0.0032,39.0,24.0
2023-06-15,서초구,135,0.0216,0.0409,0.37,0.0028,37.0,23.0
2023-06-15,강남구,194,0.0244,0.0438,0.4,0.0034,32.0,21.0
2023-06-15,송파구,215,0.024,0.0459,0.43,0.0028,34.0,22.0
2023-06-15,강동구,127,0.0175,0.0403,0.38,0.0025,28.0,19.0
2023-06-16,종로구,40,0.0168,0.0498,0.43,0.0033,23.0,13.0
2023-06-16,중구,55,0.0176,0.0441,0.37,0.0028,20.0,15.0
2023-06-16,용산구,63,0.0173,0.0575,0.41,0.0034,26.0,19.0
2023-06-16,성동구,100,0.018,0.0498,0.35,0.0029,25.0,16.0
2023-06-16,광진구,141,0.0162,0.0504,0.4,0.003,25.0,15.0
2023-06-16,동대문구,129,0.0148,0.0505,0.39,0.0033,26.0,16.0
2023-06-16,중랑구,166,0.0191,0.0447,0.36,0.0025,26.0,18.0
2023-06-16,성북구,163,0.0166,0.0454,0.45,0.0023,31.0,17.0
2023-06-16,강북구,117,0.0101,0.0496,0.36,0.0023,26.0,16.0
2023-06-16,도봉구,155,0.0118,0.0531,0.54,0.0027,27.0,15.0
2023-06-16,노원구,185,0.0162,0.0463,0.39,0.0029,27.0,17.0
2023-06-16,은평구,208,0.0129,0.0421,0.46,0.0028,27.0,17.0
2023-06-16,서대문구,137,0.0161,0.0445,0.4,0.0023,27.0,14.0
2023-06-16,마포구,105,0.0172,0.0498,0.37,0.0035,22.0,14.0
2023-06-16,양천구,122,0.016,0.0491,0.39,0.003,24.0,16.0
2023-06-16,강서구,161,0.015,0.0465,0.38,0.0029,24.0,15.0
2023-06-16,구로구,129,0.0142,0.0436,0.3,0.0027,23.0,14.0
2023-06-16,금천구,70,0.0171,0.0431,0.37,0.0033,24.0,16.0
2023-06-16,영등포구,124,0.0184,0.047,0.36,0.0028,22.0,12.0
2023-06-16,동작구,191,0.0162,0.0524,0.33,0.0029,24.0,16.0
2023-06-16,관악구,160,0.0192,0.051,0.4,0.0033,28.0,16.0
2023-06-16,서초구,166,0.0176,0.0493,0.32,0.003,27.0,16.0
2023-06-16,강남구,176,0.0188,0.05,0.35,0.0035,25.0,17.0
2023-06-16,송파구,220,0.0224,0.0513,0.41,0.0026,29.0,19.0
2023-06-16,강동구,153,0.0154,0.0436,0.37,0.0027,26.0,16.0
2023-06-17,종로구,25,0.017,0.0515,0.4,0.0031,18.0,10.0
2023-06-17,중구,31,0.0177,0.0459,0.35,0.0026,15.0,11.0
2023-06-17,용산구,48,0.0207,0.0546,0.44,0.0034,23.0,15.0
2023-06-17,성동구,76,0.0221,0.0475,0.36,0.0029,22.0,13.0
2023-06-17,광진구,92,0.0213,0.0451,0.39,0.0029,24.0,13.0
2023-06-17,동대문구,80,0.0154,0.0525,0.38,0.0032,22.0,13.0
2023-06-17,중랑구,109,0.019,0.047,0.34,0.0024,21.0,15.0
2023-06-17,성북구,83,0.0164,0.0478,0.42,0.0021,20.0,10.0
2023-06-17,강북구,66,0.009,0.0552,0.33,0.0021,20.0,12.0
2023-06-17,도봉구,110,0.0092,0.0603,0.46,0.0027,18.0,10.0
2023-06-17,노원구,120,0.0154,0.0504,0.36,0.0027,20.0,13.0
2023-06-17,은평구,170,0.009,0.0445,0.4,0.003,26.904448539089234,12.0
2023-06-17,서대문구,91,0.0141,0.0498,0.32,0.0021,17.0,8.0
2023-06-17,마포구,67,0.019,0.0501,0.36,0.003,19.0,11.0
2023-06-17,양천구,106,0.0192,0.0476,0.39,0.0034,21.0,12.0
2023-06-17,강서구,116,0.0166,0.0467,0.36,0.0035,21.0,10.0
2023-06-17,구로구,66,0.0182,0.0386,0.3,0.0027,20.0,10.0
2023-06-17,금천구,35,0.0187,0.0427,0.39,0.0036,23.0,16.0
2023-06-17,영등포구,77,0.0245,0.0454,0.38,0.003,21.0,10.0
2023-06-17,동작구,122,0.0189,0.054,0.33,0.0032,21.0,13.0
2023-06-17,관악구,95,0.0257,0.0458,0.43,0.0034,26.0,15.0
2023-06-17,서초구,96,0.0227,0.0454,0.33,0.0031,22.0,12.0
2023-06-17,강남구,143,0.0249,0.0479,0.37,0.004,25.0,16.0
2023-06-17,송파구,149,0.0289,0.0472,0.43,0.003,30.0,17.0
2023-06-17,강동구,111,0.0202,0.0397,0.36,0.0026,22.0,14.0
2023-06-18,종로구,1,0.0108,0.0536,0.4,0.0031,23.0,13.0
2023-06-18,중구,4,0.0116,0.0481,0.35,0.0026,20.0,14.0
2023-06-18,용산구,2,0.0144,0.0599,0.46,0.0033,29.0,21.0
2023-06-18,성동구,10,0.0153,0.0502,0.37,0.0029,27.0,17.0
2023-06-18,광진구,4,0.0146,0.0459,0.41,0.0029,27.0,16.0
2023-06-18,동대문구,27,0.0103,0.0517,0.37,0.0032,27.0,16.0
2023-06-18,중랑구,11,0.0155,0.0439,0.34,0.0024,26.0,18.0
2023-06-18,성북구,10,0.0136,0.0434,0.46,0.0022,29.0,14.0
2023-06-18,강북구,6,0.0071,0.0496,0.35,0.0023,28.0,17.0
2023-06-18,도봉구,4,0.0076,0.0539,0.54,0.0029,27.0,15.0
2023-06-18,노원구,10,0.0118,0.0447,0.39,0.0029,27.0,17.0
2023-06-18,은평구,21,0.0089,0.0419,0.47,0.0027,25.0,16.0
2023-06-18,서대문구,7,0.0097,0.047,0.37,0.0023,23.0,12.0
2023-06-18,마포구,7,0.013,0.0495,0.37,0.0029,25.0,15.0
2023-06-18,양천구,11,0.0138,0.0488,0.41,0.0032,25.0,15.0
2023-06-18,강서구,20,0.0123,0.0473,0.38,0.0032,27.0,15.0
2023-06-18,구로구,4,0.0112,0.0421,0.3,0.0027,25.0,13.0
2023-06-18,금천구,3,0.0134,0.0409,0.4,0.0032,28.0,19.0
2023-06-18,영등포구,5,0.0152,0.0492,0.38,0.0029,25.0,13.0
2023-06-18,동작구,5,0.014,0.0529,0.36,0.0031,27.0,18.0
2023-06-18,관악구,2,0.0163,0.0483,0.42,0.0032,30.0,18.0
2023-06-18,서초구,9,0.0151,0.0503,0.35,0.0031,26.0,15.0
2023-06-18,강남구,21,0.0177,0.0492,0.38,0.0038,29.0,19.0
2023-06-18,송파구,7,0.0164,0.0531,0.41,0.0028,31.0,18.0
2023-06-18,강동구,8,0.0132,0.0396,0.37,0.0026,26.0,17.0
2023-06-19,종로구,47,0.0166,0.0694,0.5,0.0032,42.0,26.0
2023-06-19,중구,60,0.0213,0.0617,0.52,0.003,39.0,29.0
2023-06-19,용산구,66,0.0248,0.0724,0.51,0.0035,49.0,34.0
2023-06-19,성동구,115,0.0166,0.07,0.42,0.0031,44.0,29.0
2023-06-19,광진구,170,0.0163,0.0621,0.5,0.003,48.0,29.0
2023-06-19,동대문구,155,0.015,0.0653,0.47,0.0035,49.0,31.0
2023-06-19,중랑구,195,0.0209,0.0538,0.43,0.0026,46.0,33.0
2023-06-19,성북구,158,0.0177,0.0624,0.56,0.0026,50.0,27.0
2023-06-19,강북구,144,0.0107,0.0585,0.43,0.0024,47.0,31.0
2023-06-19,도봉구,193,0.0098,0.0717,0.63,0.0028,42.0,26.0
2023-06-19,노원구,222,0.0144,0.0611,0.45,0.0031,44.0,30.0
2023-06-19,은평구,250,0.0121,0.0686,0.58,0.0028,43.0,27.0
2023-06-19,서대문구,128,0.013,0.0774,0.48,0.0028,44.0,23.0
2023-06-19,마포구,132,0.0188,0.0741,0.48,0.0033,42.0,28.0
2023-06-19,양천구,150,0.0218,0.0428,0.49,0.0032,33.0,21.0
2023-06-19,강서구,227,0.0199,0.0706,0.53,0.0034,45.0,28.0
2023-06-19,구로구,141,0.0164,0.0609,0.37,0.0029,43.0,24.0
2023-06-19,금천구,77,0.018,0.0573,0.49,0.0034,44.0,31.0
2023-06-19,영등포구,132,0.0241,0.0672,0.48,0.0031,42.0,27.0
2023-06-19,동작구,216,0.0192,0.0662,0.42,0.0033,42.0,29.0
2023-06-19,관악구,178,0.0226,0.0673,0.51,0.0035,48.0,30.0
2023-06-19,서초구,208,0.0227,0.0652,0.42,0.0032,47.0,26.0
2023-06-19,강남구,249,0.0221,0.0613,0.45,0.0038,46.0,31.0
2023-06-19,송파구,272,0.0242,0.0635,0.49,0.0029,50.0,33.0
2023-06-19,강동구,187,0.0165,0.0479,0.45,0.0027,43.0,29.0
2023-06-20,종로구,40,0.0182,0.0479,0.47,0.0034,37.0,24.0
2023-06-20,중구,47,0.0249,0.0355,0.53,0.0033,35.0,26.0
2023-06-20,용산구,50,0.0243,0.0414,0.44,0.0035,34.0,21.0
2023-06-20,성동구,88,0.0188,0.0391,0.37,0.0031,33.0,20.0
2023-06-20,광진구,129,0.0189,0.0374,0.44,0.003,36.0,20.0
2023-06-20,동대문구,122,0.0171,0.0512,0.48,0.004,53.0,33.0
2023-06-20,중랑구,174,0.0192,0.0364,0.37,0.0026,35.0,23.0
2023-06-20,성북구,125,0.0207,0.0359,0.55,0.0031,37.0,21.0
2023-06-20,강북구,108,0.0135,0.0344,0.43,0.0025,40.0,26.0
2023-06-20,도봉구,151,0.0149,0.041,0.51,0.0028,33.0,21.0
2023-06-20,노원구,152,0.0152,0.0419,0.42,0.0032,36.0,24.0
2023-06-20,은평구,178,0.0179,0.0337,0.59,0.0027,33.0,23.0
2023-06-20,서대문구,105,0.0176,0.0385,0.44,0.0029,31.0,17.0
2023-06-20,마포구,88,0.0218,0.0399,0.45,0.0033,33.0,21.0
2023-06-20,양천구,157,0.0207,0.0361,0.46,0.003,35.0,21.0
2023-06-20,강서구,178,0.0251,0.036,0.5,0.0037,36.0,21.0
2023-06-20,구로구,112,0.0157,0.0348,0.32,0.0027,30.0,16.0
2023-06-20,금천구,58,0.0146,0.0324,0.4,0.0034,29.0,19.0
2023-06-20,영등포구,117,0.0247,0.0364,0.44,0.0029,33.0,19.0
2023-06-20,동작구,157,0.0193,0.039,0.36,0.003,32.0,19.0
2023-06-20,관악구,145,0.0198,0.0403,0.42,0.0035,35.0,19.0
2023-06-20,서초구,151,0.0232,0.0366,0.36,0.0032,35.0,16.0
2023-06-20,강남구,181,0.0231,0.0379,0.4,0.0038,33.0,21.0
2023-06-20,송파구,212,0.0219,0.0407,0.41,0.0028,37.0,21.0
2023-06-20,강동구,151,0.0148,0.0326,0.37,0.0028,33.0,19.0
2023-06-21,종로구,35,0.0115,0.0235,0.35,0.0027,8.0,3.0
2023-06-21,중구,34,0.0132,0.0195,0.31,0.0025,7.0,5.0
2023-06-21,용산구,69,0.0128,0.0243,0.35,0.0028,12.0,7.0
2023-06-21,성동구,81,0.0126,0.0199,0.28,0.003,12.0,6.0
2023-06-21,광진구,114,0.011,0.023,0.34,0.0024,11.0,4.0
2023-06-21,동대문구,125,0.0122,0.0203,0.33,0.0028,12.0,5.0
